Season,Outcome,T1_ID,T2_ID,T1_Team_GP,T1_Team_PTS,T1_Team_FGM,T1_Team_FGA,T1_Team_ThreePM,T1_Team_ThreePA,T1_Team_FTM,T1_Team_FTA,T1_Team_OR,T1_Team_DR,T1_Team_REB,T1_Team_AST,T1_Team_STL,T1_Team_BLK,T1_Team_TO,T1_Team_PF,T1_Team_FG_percent,T1_Team_ThreeP_percent,T1_Team_FT_percent,T1_Team_BPI,T1_Team_DEF_I,T1_Team_OFF_I,T1_Team_CONF,T1_Team_QUAL_WINS,T1_Team_SOR_RK,T1_Team_SOS_RK,T1_Team_QUAL_LOSS,T1_Team_Wins,T1_Team_Losses,T2_Team_GP,T2_Team_PTS,T2_Team_FGM,T2_Team_FGA,T2_Team_ThreePM,T2_Team_ThreePA,T2_Team_FTM,T2_Team_FTA,T2_Team_OR,T2_Team_DR,T2_Team_REB,T2_Team_AST,T2_Team_STL,T2_Team_BLK,T2_Team_TO,T2_Team_PF,T2_Team_FG_percent,T2_Team_ThreeP_percent,T2_Team_FT_percent,T2_Team_BPI,T2_Team_DEF_I,T2_Team_OFF_I,T2_Team_CONF,T2_Team_QUAL_WINS,T2_Team_SOR_RK,T2_Team_SOS_RK,T2_Team_QUAL_LOSS,T2_Team_Wins,T2_Team_Losses
2015,1.0,1277,1181,39.0,72.8,24.1,69.1,4.8,35.9,12.2,25.8,7.5,21.2,30.8,12.1,4.7,1.7,15.0,14.2,40.0,31.7,64.7,13.7,6.2,7.6,30,12.0,13.0,3.0,10.0,27.0,12.0,39.0,79.3,28.2,56.2,7.3,18.8,15.6,22.4,11.4,25.4,36.8,15.1,7.1,3.8,10.8,15.6,50.2,38.7,69.9,22.4,6.0,16.4,36,14.0,3.0,4.0,4.0,34.0,4.0
2008,1.0,1266,1390,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,14.2,5.9,8.3,29,5.0,16.0,26.0,10.0,25.0,10.0,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,14.1,8.6,5.5,38,9.0,10.0,24.0,6.0,28.0,8.0
2016,1.0,1138,1274,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,40.0,78.5,25.8,70.3,5.6,35.1,11.3,28.0,8.2,22.6,32.2,11.8,3.9,2.3,14.7,15.5,41.7,31.0,65.7,13.5,6.8,6.7,36,14.0,6.0,5.0,5.0,27.0,8.0
2010,1.0,1143,1181,35.0,77.2,27.6,57.9,6.5,17.4,15.5,20.5,11.3,24.2,35.5,14.3,5.7,2.5,12.0,16.9,47.6,37.4,75.7,11.7,0.5,11.3,38,3.0,38.0,54.0,7.0,24.0,11.0,39.0,77.3,26.4,59.6,7.6,19.6,16.9,22.3,14.6,24.6,39.2,14.0,6.6,4.1,11.0,18.1,44.3,38.7,75.5,22.5,9.6,12.8,36,13.0,1.0,2.0,4.0,35.0,5.0
2017,1.0,1462,1211,40.0,78.8,26.4,71.5,6.2,40.8,11.5,26.1,6.9,23.0,32.1,11.3,4.0,2.3,15.2,15.8,41.0,32.2,64.8,10.4,3.6,6.8,29,6.0,31.0,13.0,11.0,24.0,14.0,39.0,82.6,29.5,58.5,7.3,19.2,16.4,22.8,9.7,31.0,40.7,15.3,6.8,4.7,11.5,16.9,50.4,38.2,71.7,20.4,9.5,10.8,35,10.0,3.0,82.0,1.0,37.0,2.0
2019,1.0,1101,1246,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,39.0,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,18.3,8.8,9.4,27,12.0,7.0,18.0,5.0,30.0,7.0
2019,1.0,1385,1113,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2021,1.0,1429,1403,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,33.0,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,14.4,7.9,6.5,32,5.0,39.0,45.0,11.0,18.0,11.0
2009,1.0,1199,1458,39.0,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,9.9,7.4,2.5,36,7.0,13.0,1.0,9.0,25.0,10.0,39.0,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,10.6,9.9,0.6,30,3.0,47.0,39.0,9.0,20.0,13.0
2016,1.0,1463,1181,40.0,78.5,25.8,70.3,5.6,35.1,11.3,28.0,8.2,22.6,32.2,11.8,3.9,2.3,14.7,15.5,41.7,31.0,65.7,10.5,8.1,2.4,45,2.0,44.0,105.0,4.0,23.0,7.0,36.0,81.1,27.3,59.3,9.1,23.6,17.4,24.1,11.8,24.3,36.1,13.3,6.3,4.3,9.8,16.8,46.0,38.5,72.3,15.6,3.5,12.1,36,8.0,13.0,8.0,11.0,25.0,11.0
2011,1.0,1393,1266,38.0,74.1,24.3,67.2,4.6,31.5,11.9,30.3,9.3,21.9,31.8,11.2,4.2,1.8,16.9,14.0,42.2,31.5,62.2,14.6,7.3,7.2,29,8.0,15.0,27.0,7.0,27.0,8.0,37.0,75.2,26.3,56.6,5.2,14.8,17.4,25.1,12.4,23.6,35.9,15.5,7.2,3.6,12.3,16.8,46.5,34.9,69.6,11.1,3.0,8.1,29,7.0,35.0,8.0,13.0,22.0,15.0
2016,1.0,1386,1332,40.0,78.5,25.8,70.3,5.6,35.1,11.3,28.0,8.2,22.6,32.2,11.8,3.9,2.3,14.7,15.5,41.7,31.0,65.7,8.7,0.0,-0.6,31,7.0,25.0,80.0,4.0,28.0,8.0,38.0,78.7,27.4,58.7,6.8,19.9,17.1,23.9,11.6,24.7,36.4,13.6,7.2,5.8,11.3,17.7,46.7,34.3,71.4,13.0,4.7,8.3,38,9.0,9.0,60.0,2.0,31.0,7.0
2018,1.0,1252,1314,33.0,82.1,28.0,61.8,8.1,24.6,18.0,25.0,10.5,28.2,38.7,15.7,6.5,3.1,14.9,19.9,45.3,32.8,71.8,9.0,-0.2,1.2,28,2.0,50.0,173.0,14.0,18.0,16.0,37.0,81.6,29.9,65.3,8.2,22.9,13.6,18.3,13.8,28.6,42.4,18.2,5.8,4.1,12.0,15.9,45.7,35.9,74.3,16.1,5.8,10.3,36,15.0,9.0,1.0,10.0,26.0,11.0
2015,1.0,1264,1214,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2016,1.0,1167,1328,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,37.0,79.7,27.5,60.1,10.3,24.5,14.3,19.8,11.0,27.3,38.3,14.5,6.7,5.1,13.1,17.0,45.8,42.2,72.2,14.9,4.8,10.1,32,13.0,5.0,2.0,6.0,29.0,8.0
2019,1.0,1279,1328,39.0,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,8.8,1.6,0.1,27,4.0,50.0,50.0,8.0,20.0,13.0,39.0,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,10.6,6.6,4.0,32,7.0,30.0,7.0,12.0,20.0,14.0
2011,1.0,1435,1350,34.0,75.9,24.9,54.5,7.7,20.8,18.3,24.6,10.9,26.0,36.9,13.4,5.1,4.8,13.0,16.2,45.8,37.1,74.3,12.7,3.5,9.1,27,8.0,31.0,35.0,9.0,23.0,11.0,38.0,74.1,24.3,67.2,4.6,31.5,11.9,30.3,9.3,21.9,31.8,11.2,4.2,1.8,16.9,14.0,42.2,31.5,62.2,10.2,7.4,2.8,31,4.0,23.0,87.0,4.0,29.0,8.0
2013,1.0,1276,1257,39.0,75.2,28.0,57.9,7.6,19.7,11.5,16.5,10.7,24.4,35.0,14.5,6.1,2.8,9.4,12.7,48.4,38.5,70.1,16.1,5.0,11.0,30,11.0,2.0,3.0,7.0,31.0,8.0,40.0,74.5,26.2,57.5,5.8,17.3,16.3,23.0,13.3,23.5,36.8,14.6,10.8,4.2,12.4,18.2,45.6,33.3,70.9,21.0,10.3,10.7,29,16.0,1.0,6.0,4.0,35.0,5.0
2014,1.0,1386,1163,37.0,76.2,25.1,69.7,4.2,27.5,13.9,30.9,7.1,18.9,26.0,10.8,3.6,1.4,15.7,16.7,42.4,29.9,62.6,8.5,-1.9,-4.0,31,6.0,43.0,77.0,6.0,24.0,10.0,37.0,76.2,25.1,69.7,4.2,27.5,13.9,30.9,7.1,18.9,26.0,10.8,3.6,1.4,15.7,16.7,42.4,29.9,62.6,12.7,8.5,4.3,43,12.0,8.0,27.0,6.0,31.0,8.0
2019,1.0,1300,1295,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2011,1.0,1131,1242,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,38.0,81.2,29.3,57.7,7.1,18.7,15.4,22.7,11.8,27.0,38.8,17.7,7.8,4.0,13.3,17.5,50.8,38.2,67.9,19.8,6.5,13.3,32,9.0,2.0,47.0,2.0,35.0,3.0
2008,1.0,1246,1266,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,14.2,5.9,8.3,29,5.0,16.0,26.0,10.0,25.0,10.0
2017,1.0,1116,1314,36.0,79.3,27.7,60.2,6.5,17.7,17.4,22.9,11.1,24.9,36.0,13.9,7.7,4.8,11.9,20.5,46.0,36.5,76.1,9.6,3.1,6.5,27,4.0,27.0,54.0,8.0,26.0,10.0,40.0,84.4,30.7,65.8,7.1,20.0,16.1,22.9,15.8,28.0,43.7,18.1,7.1,3.5,11.8,17.8,46.6,35.5,70.1,19.4,8.2,11.3,36,16.0,1.0,5.0,6.0,33.0,7.0
2021,1.0,1422,1199,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,25.0,77.2,27.7,58.4,7.7,20.4,14.0,19.0,11.1,25.6,36.7,14.5,7.3,5.1,14.4,18.4,47.4,37.6,74.1,12.7,5.7,7.0,36,9.0,16.0,39.0,5.0,18.0,7.0
2017,1.0,1439,1458,33.0,79.1,26.9,54.9,8.8,21.8,16.5,22.5,7.3,25.0,32.3,15.1,4.0,2.8,12.1,16.5,48.9,40.3,73.7,9.0,0.7,2.0,36,8.0,30.0,26.0,9.0,22.0,11.0,40.0,78.8,26.4,71.5,6.2,40.8,11.5,26.1,6.9,23.0,32.1,11.3,4.0,2.3,15.2,15.8,41.0,32.2,64.8,15.0,8.3,6.7,30,10.0,17.0,24.0,8.0,27.0,10.0
2016,1.0,1124,1463,40.0,78.5,25.8,70.3,5.6,35.1,11.3,28.0,8.2,22.6,32.2,11.8,3.9,2.3,14.7,15.5,41.7,31.0,65.7,11.8,4.3,7.5,32,6.0,26.0,14.0,11.0,22.0,12.0,40.0,78.5,25.8,70.3,5.6,35.1,11.3,28.0,8.2,22.6,32.2,11.8,3.9,2.3,14.7,15.5,41.7,31.0,65.7,10.5,8.1,2.4,45,2.0,44.0,105.0,4.0,23.0,7.0
2018,1.0,1260,1276,40.0,79.5,26.5,73.4,5.6,40.8,11.6,26.4,6.7,22.2,31.6,11.9,4.1,2.0,15.8,15.2,40.0,30.0,60.8,9.6,5.0,4.6,37,5.0,24.0,119.0,1.0,32.0,6.0,40.0,79.5,26.5,73.4,5.6,40.8,11.6,26.4,6.7,22.2,31.6,11.9,4.1,2.0,15.8,15.2,40.0,30.0,60.8,15.1,8.5,6.5,30,12.0,3.0,28.0,5.0,33.0,8.0
2018,1.0,1209,1153,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,40.0,79.5,26.5,73.4,5.6,40.8,11.6,26.4,6.7,22.2,31.6,11.9,4.1,2.0,15.8,15.2,40.0,30.0,60.8,18.5,12.2,6.3,43,3.0,11.0,74.0,5.0,31.0,5.0
2009,1.0,1400,1181,39.0,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,11.5,5.7,5.8,32,8.0,27.0,16.0,9.0,23.0,12.0,37.0,77.5,26.2,59.1,7.2,20.7,17.8,24.4,13.2,23.2,36.4,13.3,8.4,3.9,12.3,18.1,44.4,34.9,72.8,18.4,7.0,11.3,36,14.0,5.0,5.0,6.0,30.0,7.0
2018,1.0,1276,1437,40.0,79.5,26.5,73.4,5.6,40.8,11.6,26.4,6.7,22.2,31.6,11.9,4.1,2.0,15.8,15.2,40.0,30.0,60.8,15.1,8.5,6.5,30,12.0,3.0,28.0,5.0,33.0,8.0,40.0,86.6,30.5,61.0,11.6,29.0,14.0,18.0,9.6,26.3,35.9,16.4,6.5,4.1,10.6,16.1,50.0,40.1,77.9,22.8,7.3,15.5,29,16.0,1.0,11.0,2.0,36.0,4.0
2016,1.0,1433,1328,40.0,78.5,25.8,70.3,5.6,35.1,11.3,28.0,8.2,22.6,32.2,11.8,3.9,2.3,14.7,15.5,41.7,31.0,65.7,10.6,5.0,5.6,28,1.0,50.0,164.0,12.0,19.0,15.0,37.0,79.7,27.5,60.1,10.3,24.5,14.3,19.8,11.0,27.3,38.3,14.5,6.7,5.1,13.1,17.0,45.8,42.2,72.2,14.9,4.8,10.1,32,13.0,5.0,2.0,6.0,29.0,8.0
2014,1.0,1160,1338,37.0,76.2,25.1,69.7,4.2,27.5,13.9,30.9,7.1,18.9,26.0,10.8,3.6,1.4,15.7,16.7,42.4,29.9,62.6,8.5,-1.9,-4.0,38,5.0,41.0,48.0,10.0,23.0,12.0,37.0,76.2,25.1,69.7,4.2,27.5,13.9,30.9,7.1,18.9,26.0,10.8,3.6,1.4,15.7,16.7,42.4,29.9,62.6,15.4,8.3,7.1,36,5.0,22.0,45.0,9.0,26.0,10.0
2015,1.0,1207,1428,39.0,72.8,24.1,69.1,4.8,35.9,12.2,25.8,7.5,21.2,30.8,12.1,4.7,1.7,15.0,14.2,40.0,31.7,64.7,10.4,4.3,6.0,29,6.0,21.0,17.0,11.0,22.0,11.0,39.0,72.8,24.1,69.1,4.8,35.9,12.2,25.8,7.5,21.2,30.8,12.1,4.7,1.7,15.0,14.2,40.0,31.7,64.7,16.2,11.3,5.0,38,4.0,33.0,74.0,4.0,26.0,9.0
2008,1.0,1373,1437,34.0,76.9,27.3,60.5,7.0,18.4,15.2,22.1,11.5,22.3,33.8,14.4,9.4,3.5,11.3,15.4,45.1,38.2,68.9,8.3,-1.6,0.4,28,1.0,50.0,194.0,11.0,18.0,15.0,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,9.0,3.4,5.6,29,6.0,31.0,15.0,9.0,22.0,13.0
2008,1.0,1179,1443,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,10.3,4.9,5.4,37,1.0,24.0,121.0,1.0,28.0,5.0,36.0,77.4,27.6,58.5,7.5,19.1,14.7,21.0,12.6,22.4,35.1,12.7,8.0,3.8,14.3,21.3,47.2,39.3,70.1,8.3,-1.6,0.4,49,1.0,48.0,194.0,3.0,29.0,7.0
2011,1.0,1364,1196,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,38.0,74.1,24.3,67.2,4.6,31.5,11.9,30.3,9.3,21.9,31.8,11.2,4.2,1.8,16.9,14.0,42.2,31.5,62.2,15.1,6.5,8.6,27,14.0,12.0,29.0,4.0,29.0,8.0
2010,1.0,1190,1246,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,37.0,79.4,28.1,58.6,6.1,18.4,17.1,25.6,14.5,27.3,41.8,15.1,7.2,7.2,14.5,16.9,47.9,33.3,66.9,17.2,5.5,11.7,27,12.0,3.0,57.0,2.0,35.0,3.0
2008,1.0,1163,1360,33.0,77.5,26.3,57.0,5.1,14.1,19.8,27.4,13.6,28.3,41.9,14.8,5.7,8.6,13.7,15.2,46.2,36.1,72.0,12.3,3.8,8.5,29,8.0,22.0,44.0,6.0,24.0,9.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2019,1.0,1159,1397,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,36.0,82.5,30.1,60.6,7.1,19.4,15.3,20.3,10.6,27.2,37.7,18.1,6.1,5.4,11.0,17.7,49.7,36.3,75.4,17.1,5.7,11.4,27,9.0,6.0,31.0,6.0,31.0,6.0
2011,1.0,1153,1163,38.0,74.1,24.3,67.2,4.6,31.5,11.9,30.3,9.3,21.9,31.8,11.2,4.2,1.8,16.9,14.0,42.2,31.5,62.2,10.9,8.8,2.1,29,6.0,20.0,52.0,8.0,26.0,9.0,38.0,74.1,24.3,67.2,4.6,31.5,11.9,30.3,9.3,21.9,31.8,11.2,4.2,1.8,16.9,14.0,42.2,31.5,62.2,11.8,5.0,6.8,29,18.0,3.0,1.0,8.0,32.0,9.0
2015,1.0,1107,1328,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,39.0,72.8,24.1,69.1,4.8,35.9,12.2,25.8,7.5,21.2,30.8,12.1,4.7,1.7,15.0,14.2,40.0,31.7,64.7,13.9,6.6,7.4,32,11.0,18.0,7.0,7.0,24.0,11.0
2013,1.0,1274,1266,40.0,72.9,24.6,65.6,4.9,28.0,11.5,25.6,8.3,18.7,27.5,12.3,4.6,1.1,14.7,12.7,42.2,30.0,63.2,14.0,9.3,4.7,36,9.0,11.0,31.0,3.0,29.0,7.0,40.0,72.9,24.6,65.6,4.9,28.0,11.5,25.6,8.3,18.7,27.5,12.3,4.6,1.1,14.7,12.7,42.2,30.0,63.2,11.5,5.3,6.1,29,10.0,10.0,9.0,7.0,26.0,9.0
2012,1.0,1281,1313,35.0,80.4,28.0,55.6,8.4,21.1,16.0,20.9,9.1,22.9,32.0,16.2,8.1,2.8,10.2,14.3,50.4,39.8,76.6,15.9,1.9,14.0,32,10.0,8.0,53.0,3.0,30.0,5.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2014,1.0,1184,1242,34.0,78.7,25.9,53.2,9.3,23.7,17.6,23.5,7.1,18.9,26.0,14.6,8.8,2.0,10.6,20.8,48.7,39.0,75.2,8.5,-1.9,-4.0,28,1.0,50.0,331.0,10.0,19.0,14.0,35.0,79.0,27.3,55.3,5.4,15.9,19.0,26.7,11.9,26.3,38.2,14.9,5.8,5.6,13.2,20.9,49.3,34.0,71.1,15.8,4.8,11.0,32,11.0,14.0,2.0,5.0,25.0,10.0
2018,1.0,1285,1276,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,40.0,79.5,26.5,73.4,5.6,40.8,11.6,26.4,6.7,22.2,31.6,11.9,4.1,2.0,15.8,15.2,40.0,30.0,60.8,15.1,8.5,6.5,30,12.0,3.0,28.0,5.0,33.0,8.0
2013,1.0,1393,1276,40.0,72.9,24.6,65.6,4.9,28.0,11.5,25.6,8.3,18.7,27.5,12.3,4.6,1.1,14.7,12.7,42.2,30.0,63.2,15.0,8.0,7.0,29,9.0,9.0,4.0,8.0,30.0,10.0,39.0,75.2,28.0,57.9,7.6,19.7,11.5,16.5,10.7,24.4,35.0,14.5,6.1,2.8,9.4,12.7,48.4,38.5,70.1,16.1,5.0,11.0,30,11.0,2.0,3.0,7.0,31.0,8.0
2016,1.0,1328,1437,37.0,79.7,27.5,60.1,10.3,24.5,14.3,19.8,11.0,27.3,38.3,14.5,6.7,5.1,13.1,17.0,45.8,42.2,72.2,14.9,4.8,10.1,32,13.0,5.0,2.0,6.0,29.0,8.0,40.0,78.5,25.8,70.3,5.6,35.1,11.3,28.0,8.2,22.6,32.2,11.8,3.9,2.3,14.7,15.5,41.7,31.0,65.7,19.9,11.0,8.9,29,11.0,3.0,27.0,4.0,34.0,5.0
2015,1.0,1437,1301,36.0,76.5,25.4,54.2,9.1,23.3,16.6,22.6,10.3,24.0,34.3,15.8,7.7,4.1,10.6,16.5,47.0,38.9,73.1,19.3,8.5,10.8,29,14.0,6.0,55.0,2.0,33.0,3.0,39.0,72.8,24.1,69.1,4.8,35.9,12.2,25.8,7.5,21.2,30.8,12.1,4.7,1.7,15.0,14.2,40.0,31.7,64.7,10.4,4.0,6.4,36,6.0,30.0,8.0,10.0,22.0,14.0
2010,1.0,1207,1325,39.0,75.0,25.1,73.1,4.7,35.4,9.5,29.7,8.9,20.7,31.7,12.1,4.9,1.9,17.9,13.9,41.7,32.1,60.9,14.5,6.2,8.3,29,10.0,16.0,4.0,7.0,23.0,11.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2008,1.0,1417,1272,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,18.9,10.9,7.9,38,16.0,4.0,28.0,3.0,35.0,4.0,40.0,79.9,28.6,61.4,7.6,21.6,15.2,24.8,14.1,26.4,40.5,15.9,8.4,6.1,11.8,17.2,46.6,34.9,61.4,19.3,8.0,11.3,41,10.0,3.0,76.0,2.0,38.0,2.0
2015,1.0,1261,1301,33.0,73.4,27.0,59.5,5.7,16.9,13.6,19.9,12.2,27.1,39.2,15.6,7.3,6.2,14.4,15.6,45.5,33.9,68.4,8.1,-4.4,-2.3,27,7.0,43.0,67.0,3.0,22.0,11.0,39.0,72.8,24.1,69.1,4.8,35.9,12.2,25.8,7.5,21.2,30.8,12.1,4.7,1.7,15.0,14.2,40.0,31.7,64.7,10.4,4.0,6.4,36,6.0,30.0,8.0,10.0,22.0,14.0
2017,1.0,1345,1242,35.0,79.7,28.0,58.4,9.0,22.3,14.7,19.4,9.8,27.9,37.7,18.3,5.2,2.5,13.0,15.8,47.9,40.3,75.7,16.1,7.2,8.9,30,10.0,16.0,40.0,6.0,27.0,8.0,36.0,83.2,29.8,60.9,8.8,21.9,14.9,21.9,11.9,26.8,38.7,16.2,6.9,4.5,12.7,17.8,48.8,40.4,67.8,18.4,6.3,12.1,32,16.0,2.0,11.0,5.0,31.0,5.0
2010,1.0,1457,1115,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2021,1.0,1325,1166,25.0,79.2,29.1,60.8,8.4,23.7,12.6,17.9,9.9,25.4,35.3,17.4,6.5,2.1,12.0,15.9,47.9,35.2,70.3,8.8,1.4,1.6,28,0.0,50.0,307.0,13.0,13.0,14.0,33.0,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,13.1,5.0,8.0,29,6.0,17.0,55.0,3.0,22.0,9.0
2015,1.0,1323,1246,38.0,78.0,27.6,54.2,7.9,20.4,14.8,19.9,8.2,24.2,32.4,15.2,6.7,3.6,9.4,14.2,50.9,39.0,74.2,15.8,2.8,13.0,36,12.0,5.0,20.0,5.0,32.0,6.0,39.0,74.4,25.8,55.1,5.2,14.9,17.6,24.2,12.6,25.4,38.0,14.2,6.5,6.9,10.5,17.1,46.8,34.9,72.6,23.9,13.6,10.3,27,16.0,1.0,40.0,1.0,38.0,1.0
